id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
6893,Henry Marvin Bailey,M,31.0,170.0,,United States,USA,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Gold
6906,Ryan Bailey,M,32.0,198.0,111.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
6944,George Hetzel Baird,M,21.0,175.0,66.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
6994,"Ladislava Aloisie ""Laddie"" Bakanic (Hniz-)",F,24.0,,,United States,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
7011,"Wiliam Robert ""Bill"" Baker",M,23.0,185.0,89.0,United States,USA,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
7020,Kathleen Baker,F,19.0,173.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,Silver
7020,Kathleen Baker,F,19.0,173.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
7021,Keshia Chantay Baker (-Kirtz),F,24.0,170.0,62.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
7022,Laurie Baker (-Mutch),F,21.0,170.0,61.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
7022,Laurie Baker (-Mutch),F,25.0,170.0,61.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
7038,Walter Thane Baker,M,20.0,183.0,72.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,Silver
7038,Walter Thane Baker,M,25.0,183.0,72.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,Silver
7038,Walter Thane Baker,M,25.0,183.0,72.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,Bronze
7038,Walter Thane Baker,M,25.0,183.0,72.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
7040,"Vincent Lamont ""Vin"" Baker",M,28.0,207.0,109.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
7168,Louis James Balbach,M,23.0,169.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Men's Springboard,Bronze
7233,"John Lee ""Johnny"" Baldwin",M,19.0,178.0,71.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Middleweight,Bronze
7278,"Catherine Northcutt ""Catie"" Ball (-Condon)",F,17.0,170.0,58.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
7283,Lloy James Ball,M,36.0,203.0,95.0,United States,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
7396,"Samuel J. ""Sam"" Balter, Jr.",M,26.0,178.0,68.0,United States,USA,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Gold
7446,"Edward Joseph ""Ed"" Banach",M,24.0,177.0,90.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
7447,Lou David Banach,M,24.0,183.0,95.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold
7586,"Michael Allen ""Mike"" Bantom",M,20.0,203.0,93.0,United States,USA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
7590,Kayla Banwarth,F,27.0,178.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
7605,Kirk Renaud Baptiste,M,22.0,184.0,79.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,Silver
7784,"Raymond James ""Ray"" Barbuti",M,22.0,183.0,82.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres,Gold
7784,"Raymond James ""Ray"" Barbuti",M,22.0,183.0,82.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
7814,Brian David Barden,M,27.0,180.0,86.0,United States,USA,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Bronze
7881,"Clifford Eugene ""Cliff"" Barker",M,27.0,188.0,84.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
7901,Charles Wade Barkley,M,29.0,198.0,114.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Gold
7901,Charles Wade Barkley,M,33.0,198.0,114.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,Gold
7903,Jane Louise Barkman (-Brown),F,17.0,169.0,61.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,Bronze
7903,Jane Louise Barkman (-Brown),F,17.0,169.0,61.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
7903,Jane Louise Barkman (-Brown),F,20.0,169.0,61.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
7908,"Donald Argee ""Don"" Barksdale",M,25.0,198.0,91.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
7936,"Arthur ""Art"" Barnard",M,23.0,180.0,77.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 110 metres Hurdles,Bronze
7956,Harrison Bryce Jordan Barnes,M,24.0,203.0,102.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
7958,"Velvet James ""Jim"" Barnes",M,23.0,201.0,109.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Gold
7963,"Lee Stratford Barnes, Jr.",M,17.0,173.0,68.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Pole Vault,Gold
7968,"Eric Randolph ""Randy"" Barnes",M,22.0,195.0,132.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Shot Put,Silver
7968,"Eric Randolph ""Randy"" Barnes",M,30.0,195.0,132.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Shot Put,Gold
7987,"Steven William ""Steve"" Barnett",M,29.0,191.0,86.0,United States,USA,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
8015,Marian Emma Barone (Twining-),F,24.0,,,United States,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
8031,"Elizabeth Cynthia ""Beth"" Barr (-Isaak)",F,16.0,178.0,60.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
8050,"Thomas Patrick ""Tom"" Barrasso",M,36.0,190.0,95.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
8088,Brigetta LaShea Barrett,F,21.0,183.0,64.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's High Jump,Silver
8104,"Michael Thomas ""Mike"" Barrett",M,25.0,188.0,73.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
8106,Peter Jones Barrett,M,29.0,184.0,88.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed One Person Dinghy,Silver
8106,Peter Jones Barrett,M,33.0,184.0,88.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Two Person Keelboat,Gold
8128,"Jennifer Mae ""Jenny"" Barringer-Simpson",F,29.0,166.0,53.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",Bronze
8148,"Harold Earl ""Hal"" Barron",M,25.0,183.0,64.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 110 metres Hurdles,Silver
8168,"Daniel Hubert ""Dan"" Barrow, Jr.",M,27.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Single Sculls,Bronze
8171,"Michael Ray ""Mike"" Barrowman",M,23.0,180.0,75.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Breaststroke,Gold
8174,"Jack Leonard ""Jay"" Barrs, Jr.",M,26.0,182.0,70.0,United States,USA,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,Gold
8174,"Jack Leonard ""Jay"" Barrs, Jr.",M,26.0,182.0,70.0,United States,USA,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Silver
8246,"Carmine R. ""Carmen"" Barth (DiBartolomeo-)",M,19.0,175.0,72.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Boxing,Boxing Men's Middleweight,Gold
8282,"Kenneth Eldred ""Ken"" Bartholomew (Bartholomay-)",M,27.0,,,United States,USA,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,Speed Skating Men's 500 metres,Silver
8330,"Gregory Mark ""Greg"" Barton",M,24.0,180.0,79.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
8330,"Gregory Mark ""Greg"" Barton",M,28.0,180.0,79.0,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
8330,"Gregory Mark ""Greg"" Barton",M,28.0,180.0,79.0,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
8330,"Gregory Mark ""Greg"" Barton",M,32.0,180.0,79.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
8331,"James ""Jim"" Barton",M,40.0,188.0,84.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Three Person Keelboat,Bronze
8343,Alison Bartosik,F,21.0,172.0,64.0,United States,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
8343,Alison Bartosik,F,21.0,172.0,64.0,United States,USA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
8367,"Randall Earl ""Randy"" Bartz",M,25.0,175.0,75.0,United States,USA,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
8474,"Raymond Henry ""Benny"" Bass",M,22.0,167.0,59.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rope Climbing,Gold
8488,Lanny Robert Bassham,M,25.0,175.0,73.0,United States,USA,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Silver
8488,Lanny Robert Bassham,M,29.0,175.0,73.0,United States,USA,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Gold
8552,"Alfred Hilborn ""Al"" Bates",M,23.0,183.0,70.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,Bronze
8556,Michael Dion Bates,M,22.0,180.0,86.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,Bronze
8624,"Jane Kimberley ""Kim"" Batten",F,27.0,170.0,57.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres Hurdles,Silver
8700,Gustave George Bauer,M,20.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
8717,Seth David Bauer,M,28.0,165.0,50.0,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
8720,Sybil Lorina Bauer,F,20.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 100 metres Backstroke,Gold
8793,Bruce Robert Baumgartner,M,23.0,188.0,130.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
8793,Bruce Robert Baumgartner,M,27.0,188.0,130.0,United States,USA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
8793,Bruce Robert Baumgartner,M,31.0,188.0,130.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
8793,Bruce Robert Baumgartner,M,35.0,188.0,130.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
8818,"Dorothy Lee ""Dotsie"" Bausch (Cowden-)",F,39.0,175.0,59.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Silver
8820,"James Aloysius Bernard ""Jim"" Bausch",M,26.0,188.0,95.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,Gold
8847,Allison Baver,F,29.0,160.0,57.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
8862,"Irving Knott ""Irv"" Baxter",M,24.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's High Jump,Gold
8862,"Irving Knott ""Irv"" Baxter",M,24.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing High Jump,Silver
8862,"Irving Knott ""Irv"" Baxter",M,24.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Pole Vault,Gold
8862,"Irving Knott ""Irv"" Baxter",M,24.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Long Jump,Silver
8862,"Irving Knott ""Irv"" Baxter",M,24.0,,,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Silver
8889,Ernest Henry Bayer,M,23.0,190.0,77.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Fours,Silver
8912,William Henry Will Baylis,M,26.0,185.0,84.0,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,Silver
9003,Sebastian Bea,M,23.0,198.0,89.0,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Pairs,Silver
9026,"Robert ""Bob"" Beamon",M,22.0,191.0,70.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,Gold
9034,Amanda Ray Beard (-Brown),F,14.0,173.0,59.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Breaststroke,Silver
9034,Amanda Ray Beard (-Brown),F,14.0,173.0,59.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Breaststroke,Silver
9034,Amanda Ray Beard (-Brown),F,14.0,173.0,59.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
9034,Amanda Ray Beard (-Brown),F,18.0,173.0,59.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
9034,Amanda Ray Beard (-Brown),F,22.0,173.0,59.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,Gold
9034,Amanda Ray Beard (-Brown),F,22.0,173.0,59.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Individual Medley,Silver
9034,Amanda Ray Beard (-Brown),F,22.0,173.0,59.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
9035,"Elizabeth Ann ""Betsy"" Beard (-Stillings)",F,22.0,155.0,42.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Gold
9038,Percy Morris Beard,M,24.0,193.0,84.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,Silver
9039,"Ralph Milton Beard, Jr.",M,20.0,178.0,79.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
9058,Ronald Layne Beaubien,M,32.0,198.0,100.0,United States,USA,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Silver
9091,Jeanne Marie Beauprey (-Reeves),F,23.0,183.0,70.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
9093,Robin Mary Beauregard,F,21.0,175.0,81.0,United States,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
9093,Robin Mary Beauregard,F,25.0,175.0,81.0,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
9153,John Andrew Becht,M,25.0,,,United States,USA,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Bronze
9164,"Robert Lee ""Bob"" Beck",M,23.0,188.0,76.0,United States,USA,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
9164,"Robert Lee ""Bob"" Beck",M,23.0,188.0,76.0,United States,USA,1960 Summer,1960,Summer,Roma,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
9178,"Lewis William ""Lew"" Beck, Jr.",M,26.0,183.0,75.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
9197,Carolyn Marie Becker,F,25.0,183.0,79.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
9212,Nick Adrian Becker,M,23.0,193.0,91.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,Bronze
9224,Courtenay Compton Becker-Dey,F,31.0,173.0,65.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's One Person Dinghy,Bronze
9225,"Elizabeth Anna ""Betty"" Becker-Pinkston (-Campbell)",F,21.0,155.0,,United States,USA,1924 Summer,1924,Summer,Paris,Diving,Diving Women's Springboard,Gold
9225,"Elizabeth Anna ""Betty"" Becker-Pinkston (-Campbell)",F,21.0,155.0,,United States,USA,1924 Summer,1924,Summer,Paris,Diving,Diving Women's Plain High,Silver
9225,"Elizabeth Anna ""Betty"" Becker-Pinkston (-Campbell)",F,25.0,155.0,,United States,USA,1928 Summer,1928,Summer,Amsterdam,Diving,Diving Women's Platform,Gold
9242,William Russell Becklean,M,20.0,172.0,57.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
9247,"William ""Bill"" Beckman",M,23.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
9291,"Barbara Jane ""B. J."" Bedford (-Miller)",F,27.0,172.0,61.0,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
9339,"Donald Anton Eilers ""Don"" Beer",M,21.0,195.0,88.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,Gold
9355,"Daniel ""Dan"" Beery",M,29.0,200.0,97.0,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Gold
9383,"Elizabeth Anne ""Beth"" Beglin",F,27.0,165.0,58.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Bronze
9403,"Donald Ray ""Don"" Behm",M,23.0,163.0,57.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
9460,Elizabeth Lyon Beisel,F,19.0,168.0,68.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Backstroke,Bronze
9460,Elizabeth Lyon Beisel,F,19.0,168.0,68.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Individual Medley,Silver
9627,"Alphonzo Edward Bell, Sr.",M,28.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Singles,Bronze
9634,Earl Holmes Bell,M,28.0,191.0,77.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Pole Vault,Bronze
9638,"Gregory Curtis ""Greg"" Bell",M,26.0,174.0,68.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Long Jump,Gold
9657,Teresa A. Bell (Zarzeczny-),F,29.0,178.0,59.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,Silver
9669,Kacey Lee Bellamy,F,22.0,170.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
9669,Kacey Lee Bellamy,F,26.0,170.0,66.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
9670,"Walter Jones ""Walt"" Bellamy, Jr.",M,23.0,211.0,98.0,United States,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold
9696,"Norman Dean ""Norm"" Bellingham",M,23.0,193.0,92.0,United States,USA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
9770,"Melissa Louise Belote (-Hamlin, -Ripley)",F,15.0,171.0,60.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,Gold
9770,"Melissa Louise Belote (-Hamlin, -Ripley)",F,15.0,171.0,60.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,Gold
